filename,width,height,class,xmin,ymin,xmax,ymax
20200219_092802_008.jpg,567,1008,Crimp,437,180,504,272
20200219_092802_008.jpg,567,1008,Crimp,491,326,567,410
20200219_092802_008.jpg,567,1008,Crimp,424,474,504,563
20200219_092802_008.jpg,567,1008,Crimp,484,577,567,660
20200219_092802_008.jpg,567,1008,Crimp,425,699,493,788
20200219_092802_008.jpg,567,1008,Crimp,475,815,567,891
20200219_092802_008.jpg,567,1008,Crimp,416,928,480,1008
20200219_092802_008.jpg,567,1008,Sloper,153,303,223,385
20200219_092802_008.jpg,567,1008,Sloper,213,431,278,503
20200219_092802_008.jpg,567,1008,Sloper,262,563,328,639
20200219_092802_010.jpg,567,1008,Sloper,146,304,216,382
20200219_092802_010.jpg,567,1008,Sloper,206,432,276,511
20200219_092802_010.jpg,567,1008,Sloper,260,566,325,645
20200219_092802_010.jpg,567,1008,Crimp,437,182,503,260
20200219_092802_010.jpg,567,1008,Crimp,492,325,567,409
20200219_092802_010.jpg,567,1008,Crimp,428,472,498,561
20200219_092802_010.jpg,567,1008,Crimp,486,578,567,657
20200219_092802_010.jpg,567,1008,Crimp,426,699,495,785
20200219_092802_010.jpg,567,1008,Crimp,483,813,567,900
20200219_092802_010.jpg,567,1008,Crimp,410,927,490,1008
20200219_092802_011.jpg,567,1008,Sloper,142,305,217,384
20200219_092802_011.jpg,567,1008,Sloper,206,431,277,511
20200219_092802_011.jpg,567,1008,Sloper,260,565,328,647
20200219_092802_011.jpg,567,1008,Crimp,440,174,504,261
20200219_092802_011.jpg,567,1008,Crimp,492,315,567,406
20200219_092802_011.jpg,567,1008,Crimp,428,474,505,561
20200219_092802_011.jpg,567,1008,Crimp,489,576,567,654
20200219_092802_011.jpg,567,1008,Crimp,436,704,501,785
20200219_092802_011.jpg,567,1008,Crimp,483,815,567,902
20200219_092802_011.jpg,567,1008,Crimp,426,931,497,1008
20200219_092802_012.jpg,567,1008,Crimp,438,174,508,265
20200219_092802_012.jpg,567,1008,Crimp,490,321,567,411
20200219_092802_012.jpg,567,1008,Crimp,439,471,505,557
20200219_092802_012.jpg,567,1008,Crimp,487,572,567,663
20200219_092802_012.jpg,567,1008,Crimp,429,701,501,786
20200219_092802_012.jpg,567,1008,Crimp,491,816,567,893
20200219_092802_012.jpg,567,1008,Crimp,429,930,503,1008
20200219_092802_012.jpg,567,1008,Sloper,253,557,330,652
20200219_092802_012.jpg,567,1008,Sloper,200,429,278,513
20200219_092802_012.jpg,567,1008,Sloper,144,297,214,388
20200219_092802_013.jpg,567,1008,Sloper,134,297,204,394
20200219_092802_013.jpg,567,1008,Sloper,204,434,274,521
20200219_092802_013.jpg,567,1008,Sloper,255,562,326,647
20200219_092802_013.jpg,567,1008,Crimp,434,171,510,252
20200219_092802_013.jpg,567,1008,Crimp,498,311,567,407
20200219_092802_013.jpg,567,1008,Crimp,435,469,508,556
20200219_092802_013.jpg,567,1008,Crimp,493,572,567,659
20200219_092802_013.jpg,567,1008,Crimp,436,702,508,785
20200219_092802_013.jpg,567,1008,Crimp,488,818,567,885
20200219_092802_013.jpg,567,1008,Crimp,422,930,501,1008
20200219_092802_014.jpg,567,1008,Crimp,435,170,506,255
20200219_092802_014.jpg,567,1008,Crimp,494,316,567,404
20200219_092802_014.jpg,567,1008,Crimp,433,468,513,554
20200219_092802_014.jpg,567,1008,Crimp,497,579,567,659
20200219_092802_014.jpg,567,1008,Crimp,438,701,504,789
20200219_092802_014.jpg,567,1008,Crimp,495,817,567,885
20200219_092802_014.jpg,567,1008,Crimp,427,930,501,1008
20200219_092802_014.jpg,567,1008,Sloper,254,559,326,648
20200219_092802_014.jpg,567,1008,Sloper,202,432,266,513
20200219_092802_014.jpg,567,1008,Sloper,128,299,204,389
20200219_092802_015.jpg,567,1008,Sloper,128,302,199,388
20200219_092802_015.jpg,567,1008,Sloper,198,432,264,519
20200219_092802_015.jpg,567,1008,Sloper,256,567,325,649
20200219_092802_015.jpg,567,1008,Crimp,437,170,512,248
20200219_092802_015.jpg,567,1008,Crimp,500,315,567,407
20200219_092802_015.jpg,567,1008,Crimp,439,470,512,557
20200219_092802_015.jpg,567,1008,Crimp,497,579,567,661
20200219_092802_015.jpg,567,1008,Crimp,440,705,515,790
20200219_092802_015.jpg,567,1008,Crimp,500,818,567,892
20200219_092802_015.jpg,567,1008,Crimp,437,936,522,1008
20200219_092802_017.jpg,567,1008,Crimp,430,165,506,254
20200219_092802_017.jpg,567,1008,Crimp,499,317,567,404
20200219_092802_017.jpg,567,1008,Crimp,435,471,512,561
20200219_092802_017.jpg,567,1008,Crimp,499,581,567,662
20200219_092802_017.jpg,567,1008,Crimp,439,711,515,800
20200219_092802_017.jpg,567,1008,Crimp,498,821,567,899
20200219_092802_017.jpg,567,1008,Crimp,433,941,514,1008
20200219_092802_017.jpg,567,1008,Sloper,241,564,316,650
20200219_092802_017.jpg,567,1008,Sloper,183,435,256,513
20200219_092802_017.jpg,567,1008,Sloper,113,301,188,382
20200219_092802_018.jpg,567,1008,Sloper,106,304,184,389
20200219_092802_018.jpg,567,1008,Sloper,179,434,261,517
20200219_092802_018.jpg,567,1008,Sloper,239,569,319,649
20200219_092802_018.jpg,567,1008,Crimp,438,168,515,257
20200219_092802_018.jpg,567,1008,Crimp,502,317,567,403
20200219_092802_018.jpg,567,1008,Crimp,436,471,520,562
20200219_092802_018.jpg,567,1008,Crimp,500,580,567,666
20200219_092802_018.jpg,567,1008,Crimp,443,707,521,793
20200219_092802_018.jpg,567,1008,Crimp,502,824,567,907
20200219_092802_018.jpg,567,1008,Crimp,444,938,508,1007
20200219_092802_019.jpg,567,1008,Crimp,440,167,529,254
20200219_092802_019.jpg,567,1008,Crimp,508,316,567,410
20200219_092802_019.jpg,567,1008,Crimp,442,472,521,568
20200219_092802_019.jpg,567,1008,Crimp,506,591,567,669
20200219_092802_019.jpg,567,1008,Crimp,437,714,522,802
20200219_092802_019.jpg,567,1008,Crimp,509,838,567,913
20200219_092802_019.jpg,567,1008,Sloper,241,570,318,659
20200219_092802_019.jpg,567,1008,Sloper,181,431,252,521
20200219_092802_019.jpg,567,1008,Sloper,101,304,181,389
20200219_092802_020.jpg,567,1008,Sloper,100,313,176,395
20200219_092802_020.jpg,567,1008,Sloper,183,443,251,518
20200219_092802_020.jpg,567,1008,Sloper,242,576,308,657
20200219_092802_020.jpg,567,1008,Crimp,447,167,528,266
20200219_092802_020.jpg,567,1008,Crimp,511,320,567,405
20200219_092802_020.jpg,567,1008,Crimp,440,474,526,570
20200219_092802_020.jpg,567,1008,Crimp,514,591,567,667
20200219_092802_020.jpg,567,1008,Crimp,445,717,524,807
20200219_092802_020.jpg,567,1008,Crimp,518,835,567,918
20200219_092802_021.jpg,567,1008,Crimp,444,173,527,266
20200219_092802_021.jpg,567,1008,Crimp,514,331,567,417
20200219_092802_021.jpg,567,1008,Crimp,438,487,524,578
20200219_092802_021.jpg,567,1008,Crimp,505,593,567,691
20200219_092802_021.jpg,567,1008,Crimp,435,731,516,817
20200219_092802_021.jpg,567,1008,Crimp,503,847,567,932
20200219_092802_021.jpg,567,1008,Sloper,225,575,302,663
20200219_092802_021.jpg,567,1008,Sloper,162,447,244,531
20200219_092802_021.jpg,567,1008,Sloper,89,318,163,395
20200219_092802_022.jpg,567,1008,Sloper,80,319,158,401
20200219_092802_022.jpg,567,1008,Sloper,160,452,235,529
20200219_092802_022.jpg,567,1008,Sloper,218,587,296,663
20200219_092802_022.jpg,567,1008,Crimp,439,178,521,266
20200219_092802_022.jpg,567,1008,Crimp,509,326,567,430
20200219_092802_022.jpg,567,1008,Crimp,434,491,520,585
20200219_092802_022.jpg,567,1008,Crimp,502,606,567,695
20200219_092802_022.jpg,567,1008,Crimp,427,737,512,818
20200219_092802_022.jpg,567,1008,Crimp,499,854,567,939
20200219_092802_023.jpg,567,1008,Crimp,438,179,524,268
20200219_092802_023.jpg,567,1008,Crimp,510,339,567,429
20200219_092802_023.jpg,567,1008,Crimp,436,490,517,591
20200219_092802_023.jpg,567,1008,Crimp,501,614,567,709
20200219_092802_023.jpg,567,1008,Crimp,428,748,512,827
20200219_092802_023.jpg,567,1008,Crimp,490,865,567,948
20200219_092802_023.jpg,567,1008,Sloper,209,585,289,673
20200219_092802_023.jpg,567,1008,Sloper,149,449,226,537
20200219_092802_023.jpg,567,1008,Sloper,71,326,156,407
20200219_092802_024.jpg,567,1008,Sloper,69,325,153,404
20200219_092802_024.jpg,567,1008,Sloper,152,455,231,537
20200219_092802_024.jpg,567,1008,Sloper,213,584,295,670
20200219_092802_024.jpg,567,1008,Crimp,441,181,528,271
20200219_092802_024.jpg,567,1008,Crimp,519,340,567,428
20200219_092802_024.jpg,567,1008,Crimp,440,496,524,589
20200219_092802_024.jpg,567,1008,Crimp,508,621,567,703
20200219_092802_024.jpg,567,1008,Crimp,433,750,514,830
20200219_092802_024.jpg,567,1008,Crimp,502,876,567,959
20200219_092802_025.jpg,567,1008,Crimp,445,187,540,273
20200219_092802_025.jpg,567,1008,Crimp,523,342,567,427
20200219_092802_025.jpg,567,1008,Crimp,447,503,531,599
20200219_092802_025.jpg,567,1008,Crimp,510,609,567,710
20200219_092802_025.jpg,567,1008,Crimp,438,754,522,839
20200219_092802_025.jpg,567,1008,Crimp,504,882,567,968
20200219_092802_025.jpg,567,1008,Sloper,213,586,290,675
20200219_092802_025.jpg,567,1008,Sloper,150,461,231,536
20200219_092802_025.jpg,567,1008,Sloper,77,327,156,409
20200219_092802_026.jpg,567,1008,Sloper,106,336,184,411
20200219_092802_026.jpg,567,1008,Sloper,180,456,258,540
20200219_092802_026.jpg,567,1008,Sloper,243,593,322,686
20200219_092802_026.jpg,567,1008,Crimp,486,172,567,283
20200219_092802_026.jpg,567,1008,Crimp,479,504,567,598
20200219_092802_026.jpg,567,1008,Crimp,470,772,555,847
20200219_092802_027.jpg,567,1008,Crimp,494,191,567,278
20200219_092802_027.jpg,567,1008,Crimp,496,521,567,603
20200219_092802_027.jpg,567,1008,Crimp,489,773,567,861
20200219_092802_027.jpg,567,1008,Sloper,254,598,339,686
20200219_092802_027.jpg,567,1008,Sloper,193,461,267,539
20200219_092802_027.jpg,567,1008,Sloper,112,336,194,423
20200219_092802_028.jpg,567,1008,Sloper,115,340,189,412
20200219_092802_028.jpg,567,1008,Sloper,198,462,270,545
20200219_092802_028.jpg,567,1008,Sloper,258,594,334,682
20200219_092802_028.jpg,567,1008,Crimp,491,778,567,860
20200219_092802_028.jpg,567,1008,Crimp,494,529,567,610
20200219_092802_028.jpg,567,1008,Crimp,506,201,567,280
20200219_092802_029.jpg,567,1008,Crimp,502,180,567,264
20200219_092802_029.jpg,567,1008,Crimp,502,533,567,616
20200219_092802_029.jpg,567,1008,Crimp,492,790,567,864
20200219_092802_029.jpg,567,1008,Sloper,250,589,337,684
20200219_092802_029.jpg,567,1008,Sloper,189,461,268,543
20200219_092802_029.jpg,567,1008,Sloper,114,335,184,412
20200219_092802_031.jpg,567,1008,Sloper,108,320,183,398
20200219_092802_031.jpg,567,1008,Sloper,188,448,268,530
20200219_092802_031.jpg,567,1008,Sloper,253,592,337,677
20200219_092802_031.jpg,567,1008,Crimp,514,537,567,605
20200219_092802_031.jpg,567,1008,Crimp,501,801,567,862
20200219_092802_032.jpg,567,1008,Crimp,523,543,567,609
20200219_092802_032.jpg,567,1008,Crimp,504,805,567,871
20200219_092802_032.jpg,567,1008,Sloper,253,588,340,677
20200219_092802_032.jpg,567,1008,Sloper,192,445,268,527
20200219_092802_032.jpg,567,1008,Sloper,105,315,188,407
20200219_092802_034.jpg,567,1008,Sloper,86,306,179,390
20200219_092802_034.jpg,567,1008,Sloper,175,441,261,524
20200219_092802_034.jpg,567,1008,Sloper,243,586,337,679
20200219_092802_035.jpg,567,1008,Sloper,94,291,169,385
20200219_092802_035.jpg,567,1008,Sloper,169,439,263,528
20200219_092802_035.jpg,567,1008,Sloper,240,582,331,680
20200219_092802_036.jpg,567,1008,Sloper,85,294,173,377
20200219_092802_036.jpg,567,1008,Sloper,174,439,265,521
20200219_092802_036.jpg,567,1008,Sloper,242,588,333,681
20200219_092802_038.jpg,567,1008,Sloper,87,282,179,373
20200219_092802_038.jpg,567,1008,Sloper,176,432,266,515
20200219_092802_038.jpg,567,1008,Sloper,242,592,340,685
20200219_092802_039.jpg,567,1008,Sloper,89,284,174,365
20200219_092802_039.jpg,567,1008,Sloper,164,428,259,525
20200219_092802_039.jpg,567,1008,Sloper,240,598,328,689
20200219_092802_041.jpg,567,1008,Sloper,94,294,179,380
20200219_092802_041.jpg,567,1008,Sloper,179,445,272,531
20200219_092802_041.jpg,567,1008,Sloper,247,610,339,700
20200219_092802_042.jpg,567,1008,Sloper,95,291,181,385
20200219_092802_042.jpg,567,1008,Sloper,184,443,277,535
20200219_092802_042.jpg,567,1008,Sloper,256,611,352,711
20200219_092802_044.jpg,567,1008,Sloper,109,300,200,393
20200219_092802_044.jpg,567,1008,Sloper,206,448,293,543
20200219_092802_044.jpg,567,1008,Sloper,284,611,378,715
20200219_092802_045.jpg,567,1008,Sloper,136,301,215,393
20200219_092802_045.jpg,567,1008,Sloper,223,453,317,547
20200219_092802_045.jpg,567,1008,Sloper,300,623,404,716
20200219_092802_047.jpg,567,1008,Sloper,166,299,248,396
20200219_092802_047.jpg,567,1008,Sloper,259,456,348,543
20200219_092802_047.jpg,567,1008,Sloper,334,622,435,728
20200219_092802_048.jpg,567,1008,Sloper,171,304,260,392
20200219_092802_048.jpg,567,1008,Sloper,261,448,352,545
20200219_092802_048.jpg,567,1008,Sloper,343,629,441,730
20200219_092802_049.jpg,567,1008,Sloper,185,300,271,390
20200219_092802_049.jpg,567,1008,Sloper,271,450,364,550
20200219_092802_049.jpg,567,1008,Sloper,352,623,453,738
20200219_092802_050.jpg,567,1008,Sloper,183,298,276,392
20200219_092802_050.jpg,567,1008,Sloper,276,453,370,546
20200219_092802_050.jpg,567,1008,Sloper,358,636,461,741
20200219_092802_051.jpg,567,1008,Sloper,189,293,269,388
20200219_092802_051.jpg,567,1008,Sloper,274,446,366,543
20200219_092802_051.jpg,567,1008,Sloper,355,626,463,741
20200219_092802_052.jpg,567,1008,Sloper,187,296,279,385
20200219_092802_052.jpg,567,1008,Sloper,275,447,372,545
20200219_092802_052.jpg,567,1008,Sloper,354,630,462,736
20200219_092802_053.jpg,567,1008,Sloper,191,290,276,374
20200219_092802_053.jpg,567,1008,Sloper,280,446,378,538
20200219_092802_053.jpg,567,1008,Sloper,365,624,465,731
20200219_092802_055.jpg,567,1008,Sloper,177,287,261,386
20200219_092802_055.jpg,567,1008,Sloper,266,449,361,540
20200219_092802_055.jpg,567,1008,Sloper,347,625,454,736
20200219_092802_056.jpg,567,1008,Sloper,177,300,263,382
20200219_092802_056.jpg,567,1008,Sloper,267,453,360,541
20200219_092802_056.jpg,567,1008,Sloper,349,634,449,740
20200219_092802_057.jpg,567,1008,Sloper,185,305,262,393
20200219_092802_057.jpg,567,1008,Sloper,263,459,361,554
20200219_092802_057.jpg,567,1008,Sloper,350,638,451,745
20200219_092802_058.jpg,567,1008,Sloper,177,309,255,401
20200219_092802_058.jpg,567,1008,Sloper,259,462,353,557
20200219_092802_058.jpg,567,1008,Sloper,346,639,447,752
20200219_092802_059.jpg,567,1008,Sloper,163,313,248,403
20200219_092802_059.jpg,567,1008,Sloper,244,461,345,550
20200219_092802_059.jpg,567,1008,Sloper,336,647,435,750
20200219_092802_060.jpg,567,1008,Sloper,164,321,242,407
20200219_092802_060.jpg,567,1008,Sloper,248,464,334,562
20200219_092802_060.jpg,567,1008,Sloper,336,650,431,747
20200219_092802_062.jpg,567,1008,Sloper,154,329,218,410
20200219_092802_062.jpg,567,1008,Sloper,231,474,317,557
20200219_092802_062.jpg,567,1008,Sloper,320,649,413,752
20200219_092802_063.jpg,567,1008,Sloper,144,337,215,414
20200219_092802_063.jpg,567,1008,Sloper,229,473,308,562
20200219_092802_063.jpg,567,1008,Sloper,308,642,405,756
20200219_092802_064.jpg,567,1008,Sloper,144,337,218,418
20200219_092802_064.jpg,567,1008,Sloper,224,476,305,567
20200219_092802_064.jpg,567,1008,Sloper,306,653,399,755
20200219_092802_066.jpg,567,1008,Sloper,162,341,229,420
20200219_092802_066.jpg,567,1008,Sloper,239,477,315,568
20200219_092802_066.jpg,567,1008,Sloper,317,654,408,752
20200219_092810_001.jpg,567,1008,Sloper,217,319,430,567
20200219_092810_002.jpg,567,1008,Sloper,214,314,427,572
20200219_092810_003.jpg,567,1008,Sloper,215,315,428,564
20200219_092810_004.jpg,567,1008,Sloper,212,317,430,567
20200219_092810_005.jpg,567,1008,Sloper,210,315,429,564
20200219_092810_006.jpg,567,1008,Sloper,210,317,429,570
20200219_092810_007.jpg,567,1008,Sloper,205,315,431,571
20200219_092810_008.jpg,567,1008,Sloper,203,315,426,567
20200219_092810_009.jpg,567,1008,Sloper,196,311,430,569
20200219_092810_010.jpg,567,1008,Sloper,192,307,424,572
20200219_092810_011.jpg,567,1008,Sloper,183,305,420,573
20200219_092810_012.jpg,567,1008,Sloper,177,302,419,571
20200219_092810_013.jpg,567,1008,Sloper,175,301,420,572
20200219_092810_014.jpg,567,1008,Sloper,172,297,421,571
20200219_092810_015.jpg,567,1008,Sloper,168,296,421,572
20200219_092810_016.jpg,567,1008,Sloper,168,295,424,571
20200219_092810_017.jpg,567,1008,Sloper,162,290,425,575
20200219_092810_018.jpg,567,1008,Sloper,154,290,424,575
20200219_092810_019.jpg,567,1008,Sloper,141,291,417,578
20200219_092810_020.jpg,567,1008,Sloper,138,292,417,584
20200219_092810_021.jpg,567,1008,Sloper,128,290,419,585
20200219_092810_022.jpg,567,1008,Sloper,120,288,415,589
20200219_092810_023.jpg,567,1008,Sloper,112,285,410,589
20200219_092810_024.jpg,567,1008,Sloper,106,287,404,592
20200219_092810_025.jpg,567,1008,Sloper,99,285,396,587
20200219_092810_026.jpg,567,1008,Sloper,97,285,393,588
20200219_092810_027.jpg,567,1008,Sloper,97,281,393,582
20200219_092810_028.jpg,567,1008,Sloper,102,282,398,587
20200219_092810_029.jpg,567,1008,Sloper,115,289,409,591
20200219_092810_030.jpg,567,1008,Sloper,119,289,412,593
20200219_092810_031.jpg,567,1008,Sloper,126,295,419,596
20200219_092810_032.jpg,567,1008,Sloper,131,295,426,595
20200219_092810_033.jpg,567,1008,Sloper,147,296,441,598
20200219_092810_034.jpg,567,1008,Sloper,153,294,449,595
20200219_092810_035.jpg,567,1008,Sloper,161,287,459,588
20200219_092810_036.jpg,567,1008,Sloper,158,285,462,588
20200219_092810_037.jpg,567,1008,Sloper,162,281,465,586
20200219_092810_038.jpg,567,1008,Sloper,166,289,474,598
20200219_092810_039.jpg,567,1008,Sloper,155,295,462,607
20200219_092810_040.jpg,567,1008,Sloper,148,294,456,616
20200219_092810_041.jpg,567,1008,Sloper,135,295,443,610
20200219_092810_042.jpg,567,1008,Sloper,120,298,437,610
20200219_092810_043.jpg,567,1008,Sloper,95,301,406,618
20200219_092810_044.jpg,567,1008,Sloper,83,302,388,616
20200219_092810_045.jpg,567,1008,Sloper,55,309,370,617
20200219_092810_046.jpg,567,1008,Sloper,47,306,349,616
20200219_092810_047.jpg,567,1008,Sloper,45,306,341,620
20200219_092810_048.jpg,567,1008,Sloper,46,306,338,612
20200219_092810_049.jpg,567,1008,Sloper,56,309,337,612
20200219_092810_050.jpg,567,1008,Sloper,54,304,337,605
20200219_092810_051.jpg,567,1008,Sloper,65,313,340,610
20200219_092810_052.jpg,567,1008,Sloper,71,318,340,612
20200219_092810_053.jpg,567,1008,Sloper,81,328,339,614
20200219_092810_054.jpg,567,1008,Sloper,84,332,328,612
20200219_092810_055.jpg,567,1008,Sloper,87,339,322,612
20200219_092810_056.jpg,567,1008,Sloper,87,347,321,610
20200219_092810_057.jpg,567,1008,Sloper,100,354,321,616
20200219_092810_058.jpg,567,1008,Sloper,101,357,320,614
20200219_092810_059.jpg,567,1008,Sloper,115,357,323,604
20200219_092810_060.jpg,567,1008,Sloper,119,354,321,600
20200219_092810_061.jpg,567,1008,Sloper,131,355,333,598
20200219_093259_001.jpg,567,1008,Pinch,179,391,387,601
20200219_093259_003.jpg,567,1008,Pinch,195,397,403,602
20200219_093259_004.jpg,567,1008,Pinch,206,394,418,601
20200219_093259_005.jpg,567,1008,Pinch,222,396,438,607
20200219_093259_006.jpg,567,1008,Pinch,218,397,437,603
20200219_093259_007.jpg,567,1008,Pinch,209,394,441,596
20200219_093259_008.jpg,567,1008,Pinch,211,388,430,597
20200219_093259_009.jpg,567,1008,Pinch,210,384,433,586
20200219_093259_011.jpg,567,1008,Pinch,204,372,435,576
20200219_093259_012.jpg,567,1008,Pinch,206,372,438,576
20200219_093259_013.jpg,567,1008,Pinch,209,364,438,570
20200219_093259_014.jpg,567,1008,Pinch,210,362,442,568
20200219_093259_015.jpg,567,1008,Pinch,219,366,442,575
20200219_093259_016.jpg,567,1008,Pinch,227,366,445,574
20200219_093259_017.jpg,567,1008,Pinch,231,374,442,572
20200219_093259_019.jpg,567,1008,Pinch,242,367,444,565
20200219_093259_020.jpg,567,1008,Pinch,239,370,443,566
20200219_093259_021.jpg,567,1008,Pinch,247,366,442,551
20200219_093259_023.jpg,567,1008,Pinch,263,370,460,548
20200219_093259_024.jpg,567,1008,Pinch,272,368,455,548
20200219_093259_025.jpg,567,1008,Pinch,288,374,468,539
20200219_093259_027.jpg,567,1008,Pinch,299,368,474,540
20200219_093259_028.jpg,567,1008,Pinch,304,369,474,532
20200219_093259_030.jpg,567,1008,Pinch,305,373,473,529
20200219_093259_031.jpg,567,1008,Pinch,293,384,447,546
20200219_093259_032.jpg,567,1008,Pinch,278,386,434,543
20200219_093259_033.jpg,567,1008,Pinch,267,392,421,546
20200219_093259_034.jpg,567,1008,Pinch,261,396,408,549
20200219_093259_035.jpg,567,1008,Pinch,250,402,396,557
20200219_093259_036.jpg,567,1008,Pinch,256,410,391,564
20200219_093259_038.jpg,567,1008,Pinch,265,419,399,574
20200219_093259_039.jpg,567,1008,Pinch,262,426,392,570
20200219_093259_040.jpg,567,1008,Pinch,263,425,394,571
20200219_093259_042.jpg,567,1008,Pinch,260,432,380,579
20200219_093259_043.jpg,567,1008,Pinch,240,436,364,585
20200219_093259_044.jpg,567,1008,Pinch,241,440,358,592
20200219_093259_045.jpg,567,1008,Pinch,220,462,338,598
20200219_093259_046.jpg,567,1008,Pinch,214,463,327,612
20200219_093304_002.jpg,567,1008,Pinch,72,64,207,165
20200219_093304_002.jpg,567,1008,Pinch,186,321,358,469
20200219_093304_002.jpg,567,1008,Jug,243,29,331,110
20200219_093304_006.jpg,567,1008,Jug,232,25,318,104
20200219_093304_006.jpg,567,1008,Pinch,57,70,193,159
20200219_093304_006.jpg,567,1008,Pinch,163,318,337,464
20200219_093304_008.jpg,567,1008,Pinch,155,317,327,475
20200219_093304_008.jpg,567,1008,Pinch,47,81,178,174
20200219_093304_008.jpg,567,1008,Jug,224,31,310,112
20200219_093304_010.jpg,567,1008,Jug,220,43,301,115
20200219_093304_010.jpg,567,1008,Pinch,45,98,178,179
20200219_093304_010.jpg,567,1008,Pinch,156,327,325,474
20200219_093304_012.jpg,567,1008,Pinch,151,331,322,485
20200219_093304_012.jpg,567,1008,Pinch,40,111,173,190
20200219_093304_012.jpg,567,1008,Jug,214,48,294,123
20200219_093304_014.jpg,567,1008,Jug,200,50,287,122
20200219_093304_014.jpg,567,1008,Pinch,31,115,160,195
20200219_093304_014.jpg,567,1008,Pinch,134,333,307,485
20200219_093304_014.jpg,567,1008,Crimp,188,1,275,42
20200219_093304_016.jpg,567,1008,Crimp,182,1,272,38
20200219_093304_016.jpg,567,1008,Pinch,24,111,157,195
20200219_093304_016.jpg,567,1008,Pinch,114,329,297,485
20200219_093304_016.jpg,567,1008,Jug,195,52,279,130
20200219_093304_020.jpg,567,1008,Jug,175,71,268,141
20200219_093304_020.jpg,567,1008,Pinch,1,124,130,207
20200219_093304_020.jpg,567,1008,Pinch,78,335,267,494
20200219_093304_020.jpg,567,1008,Crimp,118,1,255,59
20200219_093304_022.jpg,567,1008,Crimp,122,1,253,45
20200219_093304_022.jpg,567,1008,Jug,173,58,261,135
20200219_093304_022.jpg,567,1008,Pinch,74,330,264,494
20200219_093304_022.jpg,567,1008,Pinch,1,124,125,204
20200219_093304_023.jpg,567,1008,Pinch,8,137,136,211
20200219_093304_023.jpg,567,1008,Pinch,77,328,275,500
20200219_093304_023.jpg,567,1008,Jug,179,64,261,137
20200219_093304_023.jpg,567,1008,Crimp,119,5,259,48
20200219_093304_024.jpg,567,1008,Crimp,122,2,259,55
20200219_093304_024.jpg,567,1008,Jug,184,71,270,135
20200219_093304_024.jpg,567,1008,Pinch,15,144,139,212
20200219_093304_024.jpg,567,1008,Pinch,80,332,272,497
20200219_093304_025.jpg,567,1008,Pinch,92,336,281,501
20200219_093304_025.jpg,567,1008,Pinch,31,151,145,219
20200219_093304_025.jpg,567,1008,Jug,200,77,281,143
20200219_093304_025.jpg,567,1008,Crimp,143,12,276,55
20200219_093304_028.jpg,567,1008,Crimp,172,18,301,56
20200219_093304_028.jpg,567,1008,Jug,223,73,306,145
20200219_093304_028.jpg,567,1008,Pinch,61,158,181,228
20200219_093304_028.jpg,567,1008,Pinch,116,333,306,508
20200219_093304_029.jpg,567,1008,Pinch,131,336,310,515
20200219_093304_029.jpg,567,1008,Pinch,75,176,191,242
20200219_093304_029.jpg,567,1008,Jug,235,77,311,148
20200219_093304_029.jpg,567,1008,Crimp,183,21,316,67
20200219_093304_032.jpg,567,1008,Crimp,195,12,324,44
20200219_093304_032.jpg,567,1008,Jug,243,75,324,139
20200219_093304_032.jpg,567,1008,Pinch,92,173,201,237
20200219_093304_032.jpg,567,1008,Pinch,143,335,314,510
20200219_093304_034.jpg,567,1008,Pinch,147,331,323,513
20200219_093304_034.jpg,567,1008,Pinch,103,176,205,238
20200219_093304_034.jpg,567,1008,Jug,252,62,330,132
20200219_093304_034.jpg,567,1008,Crimp,195,7,336,38
20200219_093304_036.jpg,567,1008,Crimp,199,12,325,48
20200219_093304_036.jpg,567,1008,Pinch,105,192,206,255
20200219_093304_036.jpg,567,1008,Pinch,154,343,317,517
20200219_093304_036.jpg,567,1008,Jug,252,73,326,140
20200219_093304_038.jpg,567,1008,Jug,250,88,324,153
20200219_093304_038.jpg,567,1008,Crimp,200,24,322,64
20200219_093304_038.jpg,567,1008,Pinch,112,208,210,271
20200219_093304_038.jpg,567,1008,Pinch,160,355,316,530
20200219_093304_040.jpg,567,1008,Pinch,156,364,315,540
20200219_093304_040.jpg,567,1008,Pinch,110,225,205,282
20200219_093304_040.jpg,567,1008,Crimp,199,33,316,73
20200219_093304_040.jpg,567,1008,Jug,244,95,313,165
20200219_093304_041.jpg,567,1008,Jug,243,98,315,167
20200219_093304_041.jpg,567,1008,Crimp,197,36,315,78
20200219_093304_041.jpg,567,1008,Pinch,117,234,213,287
20200219_093304_041.jpg,567,1008,Pinch,163,370,313,550
20200219_093304_043.jpg,567,1008,Pinch,167,372,320,552
20200219_093304_043.jpg,567,1008,Pinch,115,237,210,292
20200219_093304_043.jpg,567,1008,Crimp,195,42,315,84
20200219_093304_043.jpg,567,1008,Jug,242,104,315,173
20200219_093304_043.jpg,567,1008,Jug,1,379,70,453
20200219_093304_043.jpg,567,1008,Jug,1,199,66,268
20200219_093304_043.jpg,567,1008,Jug,1,595,59,658
20200219_093304_045.jpg,567,1008,Jug,234,105,303,172
20200219_093304_045.jpg,567,1008,Jug,1,391,65,463
20200219_093304_045.jpg,567,1008,Jug,1,209,61,275
20200219_093304_045.jpg,567,1008,Pinch,115,242,208,297
20200219_093304_045.jpg,567,1008,Pinch,172,372,314,557
